Year,Month,Day,Hour,Minute,Temperature,GHI
2018,2,4,9,0,33.6,820
2018,2,4,10,0,33.1,636
2018,2,4,11,0,31.5,400
2018,2,4,12,0,26.9,152
2018,2,4,13,0,24.8,0
2018,2,4,14,0,23.8,0
2018,2,4,15,0,23,0
2018,2,4,16,0,22.2,0
2018,2,4,17,0,21.5,0
2018,2,4,18,0,21,0
2018,2,4,19,0,20.6,0
2018,2,4,20,0,20.2,0
2018,2,4,21,0,19.9,0
2018,2,4,22,0,19.7,0
2018,2,4,23,0,19.4,0
2018,2,5,0,0,19.3,0
2018,2,5,1,0,20.2,0
2018,2,5,2,0,22.8,139
2018,2,5,3,0,25.6,381
2018,2,5,4,0,28.2,609
2018,2,5,5,0,30.6,793
2018,2,5,6,0,32.5,909
2018,2,5,7,0,33.8,950
2018,2,5,8,0,34.5,911
2018,2,5,9,0,34.4,790
2018,2,5,10,0,33.6,609
2018,2,5,11,0,31.9,382
2018,2,5,12,0,28.6,52
2018,2,5,13,0,26.7,0
2018,2,5,14,0,25.8,0
2018,2,5,15,0,24.9,0
2018,2,5,16,0,24.2,0
2018,2,5,17,0,23.6,0
2018,2,5,18,0,23.2,0
2018,2,5,19,0,22.8,0
2018,2,5,20,0,22.5,0
2018,2,5,21,0,22.2,0
2018,2,5,22,0,21.8,0
2018,2,5,23,0,21.5,0
2018,2,6,0,0,21.2,0
2018,2,6,1,0,22.1,0
2018,2,6,2,0,24.8,133
2018,2,6,3,0,27.4,367
2018,2,6,4,0,29.8,593
2018,2,6,5,0,31.6,777
2018,2,6,6,0,32.8,247
2018,2,6,7,0,33.5,628
2018,2,6,8,0,33.7,877
2018,2,6,9,0,33.3,779
2018,2,6,10,0,32.4,602
2018,2,6,11,0,30.9,316
2018,2,6,12,0,28.8,143
2018,2,6,13,0,27.5,0
2018,2,6,14,0,26.6,0
2018,2,6,15,0,25.8,0
2018,2,6,16,0,25.1,0
2018,2,6,17,0,24.6,0
2018,2,6,18,0,24.2,0
2018,2,6,19,0,23.9,0
2018,2,6,20,0,23.6,0
2018,2,6,21,0,23.4,0
2018,2,6,22,0,23.2,0
2018,2,6,23,0,23.1,0
2018,2,7,0,0,23,0
2018,2,7,1,0,23.6,0
2018,2,7,2,0,25,57
2018,2,7,3,0,27.1,378
2018,2,7,4,0,28.9,324
2018,2,7,5,0,30.1,385
2018,2,7,6,0,30.9,548
2018,2,7,7,0,31.2,925
2018,2,7,8,0,31.1,783
2018,2,7,9,0,30.9,727
2018,2,7,10,0,30.4,603
2018,2,7,11,0,29.3,316
2018,2,7,12,0,27.5,144
2018,2,7,13,0,26.2,0
2018,2,7,14,0,25.5,0
2018,2,7,15,0,24.7,0
2018,2,7,16,0,24.2,0
2018,2,7,17,0,23.6,0
2018,2,7,18,0,23.1,0
2018,2,7,19,0,22.7,0
2018,2,7,20,0,22.5,0
2018,2,7,21,0,22.4,0
2018,2,7,22,0,22.3,0
2018,2,7,23,0,22.2,0
2018,2,8,0,0,22.2,0
2018,2,8,1,0,22.9,0
2018,2,8,2,0,24.1,10
2018,2,8,3,0,25.5,16
2018,2,8,4,0,27.4,387
2018,2,8,5,0,29.5,783
2018,2,8,6,0,31,803
2018,2,8,7,0,31.9,906
2018,2,8,8,0,32.1,870
2018,2,8,9,0,31.8,770
2018,2,8,10,0,31,594
2018,2,8,11,0,29.8,348
2018,2,8,12,0,27.7,52
2018,2,8,13,0,26.7,0
2018,2,8,14,0,26.1,0
2018,2,8,15,0,25.5,0
2018,2,8,16,0,24.8,0
2018,2,8,17,0,24.3,0
2018,2,8,18,0,23.7,0
2018,2,8,19,0,23.3,0
2018,2,8,20,0,22.9,0
2018,2,8,21,0,22.7,0
2018,2,8,22,0,22.6,0
2018,2,8,23,0,22.4,0
2018,2,9,0,0,22.1,0
2018,2,9,1,0,23,0
2018,2,9,2,0,25.3,134
2018,2,9,3,0,28,372
2018,2,9,4,0,30.3,600
2018,2,9,5,0,32.1,782
2018,2,9,6,0,33.5,899
2018,2,9,7,0,34.1,941
2018,2,9,8,0,33.6,903
2018,2,9,9,0,32.8,790
2018,2,9,10,0,31.9,610
2018,2,9,11,0,30.7,384
2018,2,9,12,0,28.4,9
2018,2,9,13,0,27.3,0
2018,2,9,14,0,26.5,0
2018,2,9,15,0,25.6,0
2018,2,9,16,0,24.7,0
2018,2,9,17,0,24.1,0
2018,2,9,18,0,23.7,0
2018,2,9,19,0,23.5,0
2018,2,9,20,0,23.1,0
2018,2,9,21,0,22.7,0
2018,2,9,22,0,22.3,0
2018,2,9,23,0,22.1,0
2018,2,10,0,0,21.9,0
2018,2,10,1,0,22.5,0
2018,2,10,2,0,24.3,138
2018,2,10,3,0,26.2,378
2018,2,10,4,0,27.9,608
2018,2,10,5,0,29.6,791
2018,2,10,6,0,30.9,921
2018,2,10,7,0,31.8,962
2018,2,10,8,0,32.1,923
2018,2,10,9,0,31.9,806
2018,2,10,10,0,31.2,623
2018,2,10,11,0,29.9,393
2018,2,10,12,0,27.1,150
2018,2,10,13,0,25.7,0
2018,2,10,14,0,25,0
2018,2,10,15,0,24.3,0
2018,2,10,16,0,23.8,0
2018,2,10,17,0,23.2,0
2018,2,10,18,0,22.8,0
2018,2,10,19,0,22.4,0
2018,2,10,20,0,22.2,0
2018,2,10,21,0,22.1,0
2018,2,10,22,0,21.9,0
2018,2,10,23,0,21.7,0
2018,2,11,0,0,21.7,0
2018,2,11,1,0,22.5,0
2018,2,11,2,0,24.2,118
2018,2,11,3,0,25.9,348
2018,2,11,4,0,27.5,574
2018,2,11,5,0,29.1,758
2018,2,11,6,0,30.4,884
2018,2,11,7,0,31.3,929
2018,2,11,8,0,31.7,892
2018,2,11,9,0,31.7,786
2018,2,11,10,0,31.2,607
2018,2,11,11,0,30.1,382
2018,2,11,12,0,27.5,145
2018,2,11,13,0,26.1,0
2018,2,11,14,0,25.5,0
2018,2,11,15,0,25,0
2018,2,11,16,0,24.5,0
2018,2,11,17,0,23.9,0
2018,2,11,18,0,23.2,0
2018,2,11,19,0,22.8,0
2018,2,11,20,0,22.7,0
2018,2,11,21,0,22.5,0
2018,2,11,22,0,22.3,0
2018,2,11,23,0,22.1,0
2018,2,12,0,0,21.9,0
2018,2,12,1,0,22.7,0
2018,2,12,2,0,24.9,137
2018,2,12,3,0,27.1,333
2018,2,12,4,0,29.2,540
2018,2,12,5,0,30.9,675
2018,2,12,6,0,31.8,883
2018,2,12,7,0,32.2,924
2018,2,12,8,0,32.5,885
2018,2,12,9,0,32.4,776
2018,2,12,10,0,31.6,600
2018,2,12,11,0,30.4,377
2018,2,12,12,0,28.3,144
2018,2,12,13,0,27,0
2018,2,12,14,0,26.1,0
2018,2,12,15,0,25.2,0
2018,2,12,16,0,24.2,0
2018,2,12,17,0,23.5,0
2018,2,12,18,0,23,0
2018,2,12,19,0,22.6,0
2018,2,12,20,0,22.1,0
2018,2,12,21,0,21.7,0
2018,2,12,22,0,21.4,0
2018,2,12,23,0,21.2,0
2018,2,13,0,0,21.1,0
2018,2,13,1,0,21.9,0
2018,2,13,2,0,23.5,133
2018,2,13,3,0,25.5,339
2018,2,13,4,0,27.1,539
2018,2,13,5,0,28.4,701
2018,2,13,6,0,29.3,804
2018,2,13,7,0,29.8,841
2018,2,13,8,0,30.1,859
2018,2,13,9,0,30.1,751
2018,2,13,10,0,29.8,581
2018,2,13,11,0,28.6,384
2018,2,13,12,0,26.2,146
2018,2,13,13,0,25,0
2018,2,13,14,0,24.4,0
2018,2,13,15,0,23.9,0
2018,2,13,16,0,23,0
2018,2,13,17,0,22.3,0
2018,2,13,18,0,21.4,0
2018,2,13,19,0,20.6,0
2018,2,13,20,0,20.1,0
2018,2,13,21,0,20,0
2018,2,13,22,0,20,0
2018,2,13,23,0,19.9,0
2018,2,14,0,0,19.7,0
2018,2,14,1,0,21,0
2018,2,14,2,0,24.4,147
2018,2,14,3,0,27.4,359
2018,2,14,4,0,29.7,579
2018,2,14,5,0,31.8,757
2018,2,14,6,0,33.2,867
2018,2,14,7,0,33.8,905
2018,2,14,8,0,34.3,855
2018,2,14,9,0,34.4,730
2018,2,14,10,0,33.2,619
2018,2,14,11,0,31.4,385
2018,2,14,12,0,29.3,147
2018,2,14,13,0,27.7,0
2018,2,14,14,0,26.2,0
2018,2,14,15,0,25,0
2018,2,14,16,0,24.1,0
2018,2,14,17,0,23.3,0
2018,2,14,18,0,22.7,0
2018,2,14,19,0,22.1,0
2018,2,14,20,0,21.6,0
2018,2,14,21,0,21.2,0
2018,2,14,22,0,21,0
2018,2,14,23,0,20.9,0
2018,2,15,0,0,21,0
2018,2,15,1,0,21.9,0
2018,2,15,2,0,24.7,140
2018,2,15,3,0,27.4,379
2018,2,15,4,0,29.8,606
2018,2,15,5,0,31.7,790
2018,2,15,6,0,32.7,901
2018,2,15,7,0,32.8,945
2018,2,15,8,0,32.6,906
2018,2,15,9,0,32.6,799
2018,2,15,10,0,32.2,619
2018,2,15,11,0,31.3,390
2018,2,15,12,0,28.9,150
2018,2,15,13,0,27.2,0
2018,2,15,14,0,26.1,0
2018,2,15,15,0,24.9,0
2018,2,15,16,0,24,0
2018,2,15,17,0,23.2,0
2018,2,15,18,0,22.5,0
2018,2,15,19,0,22.3,0
2018,2,15,20,0,22.2,0
2018,2,15,21,0,22.1,0
2018,2,15,22,0,22,0
2018,2,15,23,0,21.8,0
2018,2,16,0,0,21.5,0
2018,2,16,1,0,22.3,0
2018,2,16,2,0,24.6,140
2018,2,16,3,0,27.1,390
2018,2,16,4,0,29.9,629
2018,2,16,5,0,32.3,820
2018,2,16,6,0,33.9,941
2018,2,16,7,0,34.7,985
2018,2,16,8,0,34.9,947
2018,2,16,9,0,34.7,830
2018,2,16,10,0,34.2,647
2018,2,16,11,0,32.7,416
2018,2,16,12,0,28.9,166
2018,2,16,13,0,26.4,0
2018,2,16,14,0,25.1,0
2018,2,16,15,0,23.6,0
2018,2,16,16,0,22.5,0
2018,2,16,17,0,21.9,0
2018,2,16,18,0,21.4,0
2018,2,16,19,0,21.1,0
2018,2,16,20,0,20.9,0
2018,2,16,21,0,20.6,0
2018,2,16,22,0,20.3,0
2018,2,16,23,0,20,0
2018,2,17,0,0,19.8,0
2018,2,17,1,0,20.7,0
2018,2,17,2,0,23,129
2018,2,17,3,0,25.6,336
2018,2,17,4,0,28.2,626
2018,2,17,5,0,30.5,814
2018,2,17,6,0,32.4,944
2018,2,17,7,0,33.8,907
2018,2,17,8,0,34.4,950
2018,2,17,9,0,34.4,835
2018,2,17,10,0,33.7,650
2018,2,17,11,0,32.3,415
2018,2,17,12,0,28.4,164
2018,2,17,13,0,26.1,0
2018,2,17,14,0,25.2,0
2018,2,17,15,0,24.2,0
2018,2,17,16,0,23.5,0
2018,2,17,17,0,22.9,0
2018,2,17,18,0,22.3,0
2018,2,17,19,0,21.7,0
2018,2,17,20,0,21.5,0
2018,2,17,21,0,21.1,0
2018,2,17,22,0,20.5,0
2018,2,17,23,0,20.1,0
2018,2,18,0,0,20,0
2018,2,18,1,0,21.4,0
2018,2,18,2,0,24.2,144
2018,2,18,3,0,27.3,386
2018,2,18,4,0,30.1,621
2018,2,18,5,0,32.2,811
2018,2,18,6,0,33.8,940
2018,2,18,7,0,34.9,988
2018,2,18,8,0,35.4,950
2018,2,18,9,0,35.3,831
2018,2,18,10,0,34.7,645
2018,2,18,11,0,33.1,409
2018,2,18,12,0,29,161
2018,2,18,13,0,26.7,0
2018,2,18,14,0,25.5,0
2018,2,18,15,0,24.2,0
2018,2,18,16,0,23.1,0
2018,2,18,17,0,22.1,0
2018,2,18,18,0,21.4,0
2018,2,18,19,0,20.9,0
2018,2,18,20,0,20.5,0
2018,2,18,21,0,19.9,0
2018,2,18,22,0,19.2,0
2018,2,18,23,0,18.8,0
2018,2,19,0,0,18.4,0
2018,2,19,1,0,20,0
2018,2,19,2,0,23.3,153
2018,2,19,3,0,26.2,407
2018,2,19,4,0,28.9,645
2018,2,19,5,0,31.3,836
2018,2,19,6,0,33.1,969
2018,2,19,7,0,34.3,1011
2018,2,19,8,0,34.9,971
2018,2,19,9,0,34.9,848
2018,2,19,10,0,34.1,659
2018,2,19,11,0,32.6,422
2018,2,19,12,0,28.9,169
2018,2,19,13,0,26.5,0
2018,2,19,14,0,25.3,0
2018,2,19,15,0,23.9,0
2018,2,19,16,0,22.6,0
2018,2,19,17,0,21.5,0
2018,2,19,18,0,20.6,0
2018,2,19,19,0,20.1,0
2018,2,19,20,0,19.5,0
2018,2,19,21,0,18.9,0
2018,2,19,22,0,19,0
2018,2,19,23,0,18.9,0
2018,2,20,0,0,18.8,0
2018,2,20,1,0,20.4,0
2018,2,20,2,0,23.4,154
2018,2,20,3,0,26.3,403
2018,2,20,4,0,29.1,638
2018,2,20,5,0,31.6,824
2018,2,20,6,0,33.4,942
2018,2,20,7,0,34.7,984
2018,2,20,8,0,35.3,942
2018,2,20,9,0,35.3,826
2018,2,20,10,0,34.6,640
2018,2,20,11,0,33,406
2018,2,20,12,0,29.6,159
2018,2,20,13,0,27.3,0
2018,2,20,14,0,25.9,0
2018,2,20,15,0,24.6,0
2018,2,20,16,0,23.3,0
2018,2,20,17,0,22.3,0
2018,2,20,18,0,21.6,0
2018,2,20,19,0,21.2,0
2018,2,20,20,0,20.5,0
2018,2,20,21,0,19.9,0
2018,2,20,22,0,19.8,0
2018,2,20,23,0,19.7,0
2018,2,21,0,0,19.5,0
2018,2,21,1,0,20.9,0
2018,2,21,2,0,23.7,148
2018,2,21,3,0,26.4,395
2018,2,21,4,0,29.1,631
2018,2,21,5,0,31.6,819
2018,2,21,6,0,33.5,961
2018,2,21,7,0,34.8,1005
2018,2,21,8,0,35.4,966
2018,2,21,9,0,35.3,834
2018,2,21,10,0,34.6,648
2018,2,21,11,0,33.1,413
2018,2,21,12,0,29.3,164
2018,2,21,13,0,26.9,0
2018,2,21,14,0,25.8,0
2018,2,21,15,0,24.4,0
2018,2,21,16,0,23.1,0
2018,2,21,17,0,22.1,0
2018,2,21,18,0,21.2,0
2018,2,21,19,0,20.6,0
2018,2,21,20,0,19.9,0
2018,2,21,21,0,19.2,0
2018,2,21,22,0,18.8,0
2018,2,21,23,0,18.5,0
2018,2,22,0,0,18.3,0
2018,2,22,1,0,20.2,0
2018,2,22,2,0,23.6,154
2018,2,22,3,0,26.5,407
2018,2,22,4,0,29.4,644
2018,2,22,5,0,32,835
2018,2,22,6,0,33.9,963
2018,2,22,7,0,35.2,1006
2018,2,22,8,0,35.9,966
2018,2,22,9,0,35.9,850
2018,2,22,10,0,35.2,661
2018,2,22,11,0,33.6,424
2018,2,22,12,0,29.3,169
2018,2,22,13,0,27,0
2018,2,22,14,0,25.5,0
2018,2,22,15,0,23.9,0
2018,2,22,16,0,22.6,0
2018,2,22,17,0,21.4,0
2018,2,22,18,0,20.6,0
2018,2,22,19,0,20,0
2018,2,22,20,0,19.3,0
2018,2,22,21,0,18.9,0
2018,2,22,22,0,18.7,0
2018,2,22,23,0,18.7,0
2018,2,23,0,0,18.6,0
2018,2,23,1,0,20.1,0
2018,2,23,2,0,23.1,158
2018,2,23,3,0,26.1,410
2018,2,23,4,0,29,651
2018,2,23,5,0,31.7,841
2018,2,23,6,0,33.7,978
2018,2,23,7,0,34.9,1018
2018,2,23,8,0,35.5,978
2018,2,23,9,0,35.5,857
2018,2,23,10,0,34.8,668
2018,2,23,11,0,33.2,428
2018,2,23,12,0,29.4,173
2018,2,23,13,0,27,0
2018,2,23,14,0,25.6,0
2018,2,23,15,0,24.3,0
2018,2,23,16,0,23.2,0
2018,2,23,17,0,22.3,0
2018,2,23,18,0,21.5,0
2018,2,23,19,0,20.9,0
2018,2,23,20,0,20.3,0
2018,2,23,21,0,20.1,0
2018,2,23,22,0,20.1,0
2018,2,23,23,0,20.3,0
2018,2,24,0,0,20.3,0
2018,2,24,1,0,21.5,0
2018,2,24,2,0,24.2,165
2018,2,24,3,0,26.8,422
2018,2,24,4,0,29.5,662
2018,2,24,5,0,31.9,851
2018,2,24,6,0,33.8,984
2018,2,24,7,0,35.1,1025
2018,2,24,8,0,35.8,982
2018,2,24,9,0,35.7,852
2018,2,24,10,0,35,664
2018,2,24,11,0,33.6,425
2018,2,24,12,0,30.4,171
2018,2,24,13,0,28.3,0
2018,2,24,14,0,27.1,0
2018,2,24,15,0,25.8,0
2018,2,24,16,0,24.7,0
2018,2,24,17,0,23.8,0
2018,2,24,18,0,23,0
2018,2,24,19,0,22.3,0
2018,2,24,20,0,21.7,0
2018,2,24,21,0,21.2,0
2018,2,24,22,0,20.8,0
2018,2,24,23,0,20.6,0
2018,2,25,0,0,20.5,0
2018,2,25,1,0,22.1,0
2018,2,25,2,0,25.1,159
2018,2,25,3,0,27.9,408
2018,2,25,4,0,30.5,644
2018,2,25,5,0,32.6,835
2018,2,25,6,0,34.4,968
2018,2,25,7,0,35.6,1010
2018,2,25,8,0,36.1,967
2018,2,25,9,0,36.1,844
2018,2,25,10,0,35.4,654
2018,2,25,11,0,33.9,416
2018,2,25,12,0,31.3,165
2018,2,25,13,0,29.3,0
2018,2,25,14,0,27.7,0
2018,2,25,15,0,26.4,0
2018,2,25,16,0,25.3,0
2018,2,25,17,0,24.4,0
2018,2,25,18,0,23.6,0
2018,2,25,19,0,22.8,0
2018,2,25,20,0,22.2,0
2018,2,25,21,0,21.7,0
2018,2,25,22,0,21.3,0
2018,2,25,23,0,21.1,0
2018,2,26,0,0,21,0
2018,2,26,1,0,22.6,0
2018,2,26,2,0,25.7,165
2018,2,26,3,0,28.9,415
2018,2,26,4,0,31.6,649
2018,2,26,5,0,33.8,833
2018,2,26,6,0,35.1,965
2018,2,26,7,0,35.9,1001
2018,2,26,8,0,36.2,954
2018,2,26,9,0,36,838
2018,2,26,10,0,35.1,652
2018,2,26,11,0,33.8,417
2018,2,26,12,0,31.6,167
2018,2,26,13,0,29.9,0
2018,2,26,14,0,28.6,0
2018,2,26,15,0,27.3,0
2018,2,26,16,0,26.1,0
2018,2,26,17,0,25.1,0
2018,2,26,18,0,24.2,0
2018,2,26,19,0,23.5,0
2018,2,26,20,0,22.9,0
2018,2,26,21,0,22.7,0
2018,2,26,22,0,22.7,0
2018,2,26,23,0,22.7,0
2018,2,27,0,0,22.6,0
2018,2,27,1,0,23.7,0
2018,2,27,2,0,26.2,135
2018,2,27,3,0,29.1,378
2018,2,27,4,0,31.8,586
2018,2,27,5,0,33.4,764
2018,2,27,6,0,34.4,885
2018,2,27,7,0,34.9,924
2018,2,27,8,0,34.9,893
2018,2,27,9,0,34.4,795
2018,2,27,10,0,33.5,632
2018,2,27,11,0,32.3,174
2018,2,27,12,0,30.7,8
2018,2,27,13,0,29.3,0
2018,2,27,14,0,28.3,0
2018,2,27,15,0,27.2,0
2018,2,27,16,0,26.2,0
2018,2,27,17,0,25.3,0
2018,2,27,18,0,24.5,0
2018,2,27,19,0,23.7,0
2018,2,27,20,0,23.1,0
2018,2,27,21,0,22.9,0
2018,2,27,22,0,22.6,0
2018,2,27,23,0,22.5,0
2018,2,28,0,0,22.4,0
2018,2,28,1,0,23.4,0
2018,2,28,2,0,26,161
2018,2,28,3,0,29.2,410
2018,2,28,4,0,32.1,644
2018,2,28,5,0,34.3,831
2018,2,28,6,0,35.9,965
2018,2,28,7,0,36.9,1000
2018,2,28,8,0,37.2,954
2018,2,28,9,0,36.7,828
2018,2,28,10,0,35.7,640
2018,2,28,11,0,34.1,406
2018,2,28,12,0,31.9,160
2018,2,28,13,0,30,0
2018,2,28,14,0,28.4,0
2018,2,28,15,0,27.1,0
2018,2,28,16,0,26.2,0
2018,2,28,17,0,25.5,0
2018,2,28,18,0,24.7,0
2018,2,28,19,0,24.2,0
2018,2,28,20,0,23.9,0
2018,2,28,21,0,23.6,0
2018,2,28,22,0,23.4,0
2018,2,28,23,0,23.3,0
2018,3,1,0,0,23.2,0
2018,3,1,1,0,23.9,0
2018,3,1,2,0,25.8,177
2018,3,1,3,0,28.6,430
2018,3,1,4,0,31.3,295
2018,3,1,5,0,33.3,849
2018,3,1,6,0,34.7,948
2018,3,1,7,0,35.5,984
2018,3,1,8,0,35.9,941
2018,3,1,9,0,35.8,838
2018,3,1,10,0,35.1,623
2018,3,1,11,0,33.7,393
2018,3,1,12,0,31.3,166
2018,3,1,13,0,29.6,0
2018,3,1,14,0,28.2,0
2018,3,1,15,0,26.9,0
2018,3,1,16,0,25.8,0
2018,3,1,17,0,24.7,0
2018,3,1,18,0,23.7,0
2018,3,1,19,0,23.1,0
2018,3,1,20,0,22.7,0
2018,3,1,21,0,22.1,0
2018,3,1,22,0,21.3,0
2018,3,1,23,0,20.7,0
2018,3,2,0,0,20.3,0
2018,3,2,1,0,22.1,0
2018,3,2,2,0,25.6,175
2018,3,2,3,0,29.1,431
2018,3,2,4,0,31.9,669
2018,3,2,5,0,34.1,859
2018,3,2,6,0,35.8,987
2018,3,2,7,0,36.9,1029
2018,3,2,8,0,37.4,987
2018,3,2,9,0,37.3,853
2018,3,2,10,0,36.6,663
2018,3,2,11,0,35,425
2018,3,2,12,0,31.5,171
2018,3,2,13,0,29,0
2018,3,2,14,0,27.6,0
2018,3,2,15,0,26.1,0
2018,3,2,16,0,24.7,0
2018,3,2,17,0,23.6,0
2018,3,2,18,0,22.7,0
2018,3,2,19,0,22.1,0
2018,3,2,20,0,21.4,0
2018,3,2,21,0,20.7,0
2018,3,2,22,0,20.1,0
2018,3,2,23,0,19.7,0
2018,3,3,0,0,19.4,0
2018,3,3,1,0,21.2,0
2018,3,3,2,0,24.7,174
2018,3,3,3,0,28.3,431
2018,3,3,4,0,31.6,671
2018,3,3,5,0,34.2,859
2018,3,3,6,0,36.1,986
2018,3,3,7,0,37.3,1024
2018,3,3,8,0,37.9,982
2018,3,3,9,0,37.7,847
2018,3,3,10,0,37,656
2018,3,3,11,0,35.4,419
2018,3,3,12,0,31.7,166
2018,3,3,13,0,29,0
2018,3,3,14,0,27.7,0
2018,3,3,15,0,26.5,0
2018,3,3,16,0,25.2,0
2018,3,3,17,0,24.2,0
2018,3,3,18,0,24,0
2018,3,3,19,0,23.3,0
2018,3,3,20,0,22.7,0
2018,3,3,21,0,22.2,0
2018,3,3,22,0,21.7,0
2018,3,3,23,0,21.4,0
2018,3,4,0,0,20.9,0
2018,3,4,1,0,22.6,0
2018,3,4,2,0,26.4,172
2018,3,4,3,0,30,430
2018,3,4,4,0,32.9,672
2018,3,4,5,0,35.1,868
2018,3,4,6,0,36.8,993
2018,3,4,7,0,37.9,1034
2018,3,4,8,0,38.4,992
2018,3,4,9,0,38.3,866
2018,3,4,10,0,37.5,674
2018,3,4,11,0,35.8,430
2018,3,4,12,0,31.6,172
2018,3,4,13,0,28.7,0
2018,3,4,14,0,27.4,0
2018,3,4,15,0,25.7,0
2018,3,4,16,0,24.3,0
2018,3,4,17,0,23.3,0
2018,3,4,18,0,22.9,0
2018,3,4,19,0,22.4,0
2018,3,4,20,0,21.6,0
2018,3,4,21,0,20.9,0
2018,3,4,22,0,20.3,0
2018,3,4,23,0,19.9,0
2018,3,5,0,0,19.5,0
2018,3,5,1,0,21.5,0
2018,3,5,2,0,24.9,185
2018,3,5,3,0,28.2,448
2018,3,5,4,0,31.6,697
2018,3,5,5,0,34.4,891
2018,3,5,6,0,36.4,1019
2018,3,5,7,0,37.7,1064
2018,3,5,8,0,38.3,1020
2018,3,5,9,0,38.2,890
2018,3,5,10,0,37.5,694
2018,3,5,11,0,36,450
2018,3,5,12,0,31.7,185
2018,3,5,13,0,28.7,0
2018,3,5,14,0,27.5,0
2018,3,5,15,0,26,0
2018,3,5,16,0,24.7,0
2018,3,5,17,0,23.7,0
2018,3,5,18,0,23.2,0
2018,3,5,19,0,22.9,0
2018,3,5,20,0,22.1,0
2018,3,5,21,0,21.5,0
2018,3,5,22,0,20.9,0
2018,3,5,23,0,20.4,0
2018,3,6,0,0,20,0
2018,3,6,1,0,22,0
2018,3,6,2,0,25.4,192
2018,3,6,3,0,28.7,457
2018,3,6,4,0,32,700
2018,3,6,5,0,34.7,895
2018,3,6,6,0,36.7,1014
2018,3,6,7,0,37.9,1059
2018,3,6,8,0,38.6,1016
2018,3,6,9,0,38.4,887
2018,3,6,10,0,37.7,694
2018,3,6,11,0,36.1,450
2018,3,6,12,0,31.8,185
2018,3,6,13,0,28.8,0
2018,3,6,14,0,27.4,0
2018,3,6,15,0,25.6,0
2018,3,6,16,0,24.1,0
2018,3,6,17,0,22.9,0
2018,3,6,18,0,22.1,0
2018,3,6,19,0,21.7,0
2018,3,6,20,0,20.9,0
2018,3,6,21,0,20.2,0
2018,3,6,22,0,19.7,0
2018,3,6,23,0,19.4,0
2018,3,7,0,0,19.2,0
2018,3,7,1,0,21.6,0
2018,3,7,2,0,25.3,185
2018,3,7,3,0,28.7,443
2018,3,7,4,0,31.7,679
2018,3,7,5,0,34.2,863
2018,3,7,6,0,36.1,992
2018,3,7,7,0,37.4,1027
2018,3,7,8,0,38,981
2018,3,7,9,0,38,854
2018,3,7,10,0,37.2,662
2018,3,7,11,0,35.6,424
2018,3,7,12,0,32.5,171
2018,3,7,13,0,29.9,0
2018,3,7,14,0,28.5,0
2018,3,7,15,0,27,0
2018,3,7,16,0,25.7,0
2018,3,7,17,0,24.6,0
2018,3,7,18,0,23.7,0
2018,3,7,19,0,23,0
2018,3,7,20,0,22.5,0
2018,3,7,21,0,22.1,0
2018,3,7,22,0,21.7,0
2018,3,7,23,0,21.4,0
2018,3,8,0,0,21.1,0
2018,3,8,1,0,22.8,0
2018,3,8,2,0,25.8,180
2018,3,8,3,0,29.1,347
2018,3,8,4,0,32.2,665
2018,3,8,5,0,34.5,849
2018,3,8,6,0,36.1,964
2018,3,8,7,0,37.4,998
2018,3,8,8,0,37.9,952
2018,3,8,9,0,37.8,839
2018,3,8,10,0,36.9,650
2018,3,8,11,0,35.4,414
2018,3,8,12,0,32.8,165
2018,3,8,13,0,30.3,0
2018,3,8,14,0,28.9,0
2018,3,8,15,0,27.4,0
2018,3,8,16,0,26.3,0
2018,3,8,17,0,25.2,0
2018,3,8,18,0,24.2,0
2018,3,8,19,0,23.4,0
2018,3,8,20,0,22.8,0
2018,3,8,21,0,22.3,0
2018,3,8,22,0,21.7,0
2018,3,8,23,0,21.1,0
2018,3,9,0,0,20.7,0
2018,3,9,1,0,22.5,0
2018,3,9,2,0,25.7,161
2018,3,9,3,0,29.1,423
2018,3,9,4,0,32.2,586
2018,3,9,5,0,34.5,755
2018,3,9,6,0,36.2,904
2018,3,9,7,0,37.3,894
2018,3,9,8,0,37.7,867
2018,3,9,9,0,37.3,483
2018,3,9,10,0,36.3,521
2018,3,9,11,0,34.7,152
2018,3,9,12,0,32.4,78
2018,3,9,13,0,30.1,0
2018,3,9,14,0,28.4,0
2018,3,9,15,0,26.7,0
2018,3,9,16,0,25.5,0
2018,3,9,17,0,24.6,0
2018,3,9,18,0,23.8,0
2018,3,9,19,0,23,0
2018,3,9,20,0,22.3,0
2018,3,9,21,0,21.8,0
2018,3,9,22,0,21.4,0
2018,3,9,23,0,21.1,0
2018,3,10,0,0,20.8,0
2018,3,10,1,0,22.6,0
2018,3,10,2,0,25.7,164
2018,3,10,3,0,29.2,345
2018,3,10,4,0,32.5,633
2018,3,10,5,0,35,793
2018,3,10,6,0,36.7,882
2018,3,10,7,0,37.8,860
2018,3,10,8,0,38.2,823
2018,3,10,9,0,38,808
2018,3,10,10,0,37.1,622
2018,3,10,11,0,35.6,391
2018,3,10,12,0,33.1,152
2018,3,10,13,0,30.5,0
2018,3,10,14,0,28.9,0
2018,3,10,15,0,27.3,0
2018,3,10,16,0,26.1,0
2018,3,10,17,0,25.2,0
2018,3,10,18,0,24.5,0
2018,3,10,19,0,24,0
